1712785153.32998, 83.249, 175.088, 168.339, 108.919
1712785154.331, 132.67, 124.875, 127.36, 137.178
1712785155.33207, 121.663, 117.367, 120.321, 125.128
1712785156.3331, 172.98, 90.228, 97.133, 139.043
1712785157.33398, 115.19, 148.584, 229.26, 147.846
1712785158.33499, 92.96, 159.801, 101.971, 144.699
1712785159.33601, 105.909, 85.897, 111.922, 167.664
1712785160.33704, 123.52, 128.629, 129.148, 142.404
1712785161.33799, 112.493, 77.026, 94.054, 98.702
1712785162.33902, 177.256, 127.953, 114.323, 122.258
1712785163.34004, 123.465, 131.969, 133.232, 122.277
1712785164.34107, 105.663, 125.672, 125.936, 122.372
1712785165.34204, 136.974, 77.39, 99.245, 82.712
1712785166.34307, 130.095, 82.878, 107.192, 88.545
1712785167.34409, 156.446, 129.237, 134.909, 111.58
1712785168.34513, 125.593, 93.916, 112.016, 137.836
1712785169.34598, 118.809, 147.243, 166.08, 168.301
1712785170.34701, 122.158, 162.044, 140.504, 106.141
1712785171.34804, 135.021, 126.643, 127.989, 136.77
1712785172.34911, 101.989, 111.947, 113.274, 86.75
1712785173.34999, 91.994, 129.698, 119.634, 127.444
1712785174.35102, 126.96, 74.405, 90.166, 93.815
1712785175.35204, 134.818, 120.341, 121.314, 138.519
1712785176.35307, 130.861, 116.611, 132.351, 160.094
1712785177.35399, 117.252, 134.417, 129.986, 95.465
1712785178.35501, 124.82, 131.754, 122.007, 106.101
1712785179.35603, 116.986, 79.202, 95.366, 84.131
1712785180.35706, 133.76, 129.496, 125.731, 126.901
1712785181.35799, 110.015, 151.071, 157.426, 81.764
1712785182.35902, 98.74, 152.3, 125.692, 159.402
1712785183.35995, 124.329, 126.319, 141.773, 130.944
1712785184.36098, 83.443, 80.798, 86.653, 76.49
1712785185.36206, 129.489, 135.057, 132.467, 111.786
1712785186.36309, 105.248, 85.547, 88.575, 141.335
1712785187.36411, 137.904, 134.499, 126.99, 126.353
1712785188.36514, 90.138, 102.865, 112.176, 101.696
1712785189.366, 124.855, 108.303, 118.101, 137.9
1712785190.36703, 93.617, 156.068, 153.544, 82.338
1712785191.36804, 136.12, 135.637, 112.365, 124.086
1712785192.36908, 192.722, 163.671, 171.838, 155.711
